Username;Game;In-game-time;Date
Hasbi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 25m 01s 350ms (in-game time) (- place);25m 01s 350ms ();2020-11-13
Hasbi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 25m 19s 550ms (in-game time) (- place);25m 19s 550ms ();2020-10-17
Hashten;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 02s 500ms (in-game time) (187th place);17m 02s 500ms ();2021-04-26
Hashten;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 27m 17s 031ms (in-game time) (- place);27m 17s 031ms ();2021-02-24
Hashten;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 30m 40s 049ms (in-game time) (- place);30m 40s 049ms ();2021-02-09
Hashten;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 32m 52s 041ms (in-game time) (- place);32m 52s 041ms ();2021-01-15
Hashten;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 53m 39s 007ms (in-game time) (- place);53m 39s 007ms ();2020-08-20
Hashten;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 39m 50s 022ms (in-game time) (- place);39m 50s 022ms ();2020-08-20
Hashten;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 1h 02m 56s 055ms (in-game time) (- place);1h 02m 56s 055ms ();2020-08-03
Hashten;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 1h 47m 18s 059ms (in-game time) (- place);1h 47m 18s 059ms ();2020-08-01
HDTV53;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 15s 550ms (in-game time) (207th place);17m 15s 550ms ();2021-05-15
HDTV53;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 55s 200ms (in-game time) (- place);21m 55s 200ms ();2021-04-12
HDTV53;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 29s 035ms (in-game time) (- place);23m 29s 035ms ();2021-04-05
HDTV53;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 26m 27s 080ms (in-game time) (- place);26m 27s 080ms ();2021-03-31
HDTV53;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 28m 00s 080ms (in-game time) (- place);28m 00s 080ms ();2021-03-29
Heaven24x;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 51s 700ms (in-game time) (266th place);17m 51s 700ms ();2021-03-17
Heaven24x;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 19s 550ms (in-game time) (- place);19m 19s 550ms ();2021-01-04
Heaven24x;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 22m 10s (in-game time) (- place);22m 10s ();2020-12-01
Heaven24x;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 24m 52s 052ms (in-game time) (- place);24m 52s 052ms ();2020-10-27
Heaven24x;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 32m 38s 052ms (in-game time) (- place);32m 38s 052ms ();2020-08-09
helloangelo;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 31s 950ms (in-game time) (233rd place);17m 31s 950ms ();2021-05-21
Hinart;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 59s 150ms (in-game time) (181st place);16m 59s 150ms ();2021-04-09
Hinart;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 22s 700ms (in-game time) (- place);20m 22s 700ms ();2021-03-06
Hinart;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 47s 150ms (in-game time) (- place);20m 47s 150ms ();2021-01-22
Hinart;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 26m 07s 030ms (in-game time) (- place);26m 07s 030ms ();2020-11-29
Hoffik;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 12m 35s 067ms (in-game time) (9th place);12m 35s 067ms ();2021-05-13
Hoffik;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 51s 800ms (in-game time) (- place);14m 51s 800ms ();2021-04-30
Hoffik;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 57s 633ms (in-game time) (- place);14m 57s 633ms ();2021-04-20
Hoffik;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 16m 50s 700ms (in-game time) (- place);16m 50s 700ms ();2021-03-05
Hoffik;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 35s 033ms (in-game time) (- place);17m 35s 033ms ();2021-02-08
Hoffik;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 41s 000ms (in-game time) (- place);19m 41s 000ms ();2021-01-26
Hoffik;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 16s 250ms (in-game time) (- place);21m 16s 250ms ();2021-01-06
Hoffik;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 09s 700ms (in-game time) (- place);22m 09s 700ms ();2020-12-19
Hoffik;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 35s 150ms (in-game time) (- place);22m 35s 150ms ();2020-12-16
Hoffik;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 25m 42s 200ms (in-game time) (- place);25m 42s 200ms ();2020-12-03
Hoffik;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 35m 27s (in-game time) (- place);35m 27s ();2020-11-13
Horsey;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 52s 700ms (in-game time) (66th place);14m 52s 700ms ();2021-04-26
Horsey;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 52s 240ms (in-game time) (- place);15m 52s 240ms ();2021-03-18
Horsey;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 21s 234ms (in-game time) (- place);16m 21s 234ms ();2021-02-07
Horsey;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 03s 800ms (in-game time) (- place);18m 03s 800ms ();2021-01-31
Horsey;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 24s 550ms (in-game time) (- place);22m 24s 550ms ();2021-01-14
Horsey;Any% Glitchless - Random Seed, 1.16+							(1.16.1, F3, CaffeineMC)						 23m 19s (in-game time) (- place);23m 19s ();2020-12-15
Hultaj;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 51s 650ms (in-game time) (265th place);17m 51s 650ms ();2021-04-23
Hultaj;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 16s 150ms (in-game time) (- place);24m 16s 150ms ();2021-03-25
Hultaj;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 27m 24s 005ms (in-game time) (- place);27m 24s 005ms ();2021-02-16
iKme_;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 45s (in-game time) (443rd place);19m 45s ();2021-06-05
Illumina;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 12m 10s 383ms (in-game time) (7th place);12m 10s 383ms ();2021-05-21
Illumina;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, No F3, CaffeineMC)						 13m 53s (in-game time) (- place);13m 53s ();2021-02-22
Illumina;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, No F3, CaffeineMC)						 17m 10s (in-game time) (- place);17m 10s ();2021-02-16
Illumina;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, No F3, Vanilla)						 19m 16s 450ms (in-game time) (- place);19m 16s 450ms ();2020-10-10
Illumina;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, No F3, Vanilla)						 21m 56s 750ms (in-game time) (- place);21m 56s 750ms ();2020-09-17
Illumina;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, No F3, Vanilla)						 24m 03s (in-game time) (- place);24m 03s ();2020-08-28
iluappi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 53s 300ms (in-game time) (67th place);14m 53s 300ms ();2021-05-20
iluappi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 40s 150ms (in-game time) (- place);18m 40s 150ms ();2021-04-17
iluappi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 43s 060ms (in-game time) (- place);20m 43s 060ms ();2021-02-24
iluappi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 48s 005ms (in-game time) (- place);25m 48s 005ms ();2021-02-08
iluappi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 37m 24s 020ms (in-game time) (- place);37m 24s 020ms ();2021-01-12
ImpulseFun;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 36s 500ms (in-game time) (157th place);16m 36s 500ms ();2021-03-12
ImpulseFun;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 16m 38s (in-game time) (- place);16m 38s ();2020-12-14
ImpulseFun;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 30m 07s 240ms (in-game time) (- place);30m 07s 240ms ();2020-11-16
IsaacLewisS;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 58s 000ms (in-game time) (365th place);18m 58s 000ms ();2021-06-12
IsaacLewisS;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 23s 000ms (in-game time) (- place);21m 23s 000ms ();2021-05-08
itrac;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 45s 550ms (in-game time) (444th place);19m 45s 550ms ();2021-02-12
itrac;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 09s 650ms (in-game time) (- place);23m 09s 650ms ();2021-01-26
ItsNumber;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 32s 950ms (in-game time) (152nd place);16m 32s 950ms ();2021-03-17
ItsNumber;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 49s 550ms (in-game time) (- place);16m 49s 550ms ();2021-03-09
ItsssLolo;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 18m 27s 500ms (in-game time) (320th place);18m 27s 500ms ();2021-02-17
ItsssLolo;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 22m 06s 920ms (in-game time) (- place);22m 06s 920ms ();2020-12-22
ItsssLolo;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 25m 53s 780ms (in-game time) (- place);25m 53s 780ms ();2020-10-14
ItzFoxey;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 19m 30s 550ms (in-game time) (418th place);19m 30s 550ms ();2021-02-06
ItzFoxey;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 26m 16s (in-game time) (- place);26m 16s ();2021-01-30
ItzToxic;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 59s 500ms (in-game time) (119th place);15m 59s 500ms ();2021-03-17
ItzToxic;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 31m 56s (in-game time) (- place);31m 56s ();2020-12-20
Ivwn;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 59s 850ms (in-game time) (367th place);18m 59s 850ms ();2021-05-03
Ivwn;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 10s 400ms (in-game time) (- place);20m 10s 400ms ();2021-03-05
Ivwn;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 23m 26s 020ms (in-game time) (- place);23m 26s 020ms ();2021-02-07
Ivwn;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 50s 150ms (in-game time) (- place);24m 50s 150ms ();2021-02-04
I_Martin_I;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 25s 200ms (in-game time) (318th place);18m 25s 200ms ();2021-06-20
I_Martin_I;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 40s 200ms (in-game time) (- place);19m 40s 200ms ();2021-04-25
jacato;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 31s 450ms (in-game time) (421st place);19m 31s 450ms ();2021-03-31
jacato;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 29s 100ms (in-game time) (- place);21m 29s 100ms ();2021-03-13
Jakers_42;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 30s 100ms (in-game time) (53rd place);14m 30s 100ms ();2021-05-25
Jakers_42;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 20m 57s 800ms (in-game time) (- place);20m 57s 800ms ();2020-12-24
Jalapinecone;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 35s (in-game time) (429th place);19m 35s ();2021-05-30
Jalapinecone;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 30s (in-game time) (- place);25m 30s ();2021-05-29
Jalapinecone;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 32m 23s (in-game time) (- place);32m 23s ();2021-02-17
jamieee;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 11s 900ms (in-game time) (130th place);16m 11s 900ms ();2021-06-01
jamieee;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 41s 800ms (in-game time) (- place);21m 41s 800ms ();2021-03-08
jamieee;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 54s 150ms (in-game time) (- place);24m 54s 150ms ();2021-03-06
Jamima;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 34s 200ms (in-game time) (235th place);17m 34s 200ms ();2021-03-20
Jamima;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 37s 800ms (in-game time) (- place);21m 37s 800ms ();2021-01-11
Jamima;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 02s 620ms (in-game time) (- place);25m 02s 620ms ();2020-12-22
Jamima;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 29m 01s 079ms (in-game time) (- place);29m 01s 079ms ();2020-11-22
JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 15s (in-game time) (396th place);19m 15s ();2021-06-04
JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 11s 640ms (in-game time) (- place);20m 11s 640ms ();2021-06-03
JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 23s 550ms (in-game time) (- place);21m 23s 550ms ();2021-03-25
JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 26m 47s 010ms (in-game time) (- place);26m 47s 010ms ();2021-03-02
JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 29m 42s 200ms (in-game time) (- place);29m 42s 200ms ();2021-02-15
JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 30m 29s 045ms (in-game time) (- place);30m 29s 045ms ();2021-02-11
JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 43m 03s 025ms (in-game time) (- place);43m 03s 025ms ();2020-11-11
JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 43m 22s 055ms (in-game time) (- place);43m 22s 055ms ();2020-11-04
Japonk86;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 33s 850ms (in-game time) (426th place);19m 33s 850ms ();2021-06-19
Japonk86;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 42s 100ms (in-game time) (- place);24m 42s 100ms ();2021-06-12
Japonk86;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 29m 32s 100ms (in-game time) (- place);29m 32s 100ms ();2021-05-01
Japonk86;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 36m 22s 550ms (in-game time) (- place);36m 22s 550ms ();2021-04-08
Jay12310;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 15s 050ms (in-game time) (134th place);16m 15s 050ms ();2021-05-31
Jay12310;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 38s 750ms (in-game time) (- place);17m 38s 750ms ();2021-04-28
Jay12310;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 17s 450ms (in-game time) (- place);20m 17s 450ms ();2021-04-26
Jay12310;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 20s 850ms (in-game time) (- place);21m 20s 850ms ();2021-04-24
Jay12310;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 23m 20s (in-game time) (- place);23m 20s ();2021-04-17
Jay12310;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 25m 03s 350ms (in-game time) (- place);25m 03s 350ms ();2021-04-14
Jay12310;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 27m 23s 600ms (in-game time) (- place);27m 23s 600ms ();2021-04-02
Jay12310;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 26m 19s 200ms (in-game time) (- place);26m 19s 200ms ();2021-04-02
Jay12310;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 35m 09s 070ms (in-game time) (- place);35m 09s 070ms ();2021-03-28
Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 20s (in-game time) (309th place);18m 20s ();2021-06-02
Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 14s (in-game time) (- place);20m 14s ();2021-05-26
Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 41s 450ms (in-game time) (- place);20m 41s 450ms ();2021-04-22
Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 27m 21s 900ms (in-game time) (- place);27m 21s 900ms ();2020-10-15
Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 27m 43s 450ms (in-game time) (- place);27m 43s 450ms ();2020-10-13
Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 28m 41s 050ms (in-game time) (- place);28m 41s 050ms ();2020-09-24
Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 33m 12s 200ms (in-game time) (- place);33m 12s 200ms ();2020-09-23
JBCBOSS;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 20s 300ms (in-game time) (403rd place);19m 20s 300ms ();2021-03-13
JBCBOSS;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 48s 300ms (in-game time) (- place);25m 48s 300ms ();2021-02-07
JBCBOSS;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 32m 52s 000ms (in-game time) (- place);32m 52s 000ms ();2021-01-09
JBCBOSS;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 35m 46s 400ms (in-game time) (- place);35m 46s 400ms ();2020-12-29
JBCBOSS;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 50m 14s 950ms (in-game time) (- place);50m 14s 950ms ();2020-12-18
jdizll;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 08s 367ms (in-game time) (76th place);15m 08s 367ms ();2021-04-28
jdizll;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 38s 050ms (in-game time) (- place);18m 38s 050ms ();2021-03-20
jdizll;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 29s 800ms (in-game time) (- place);22m 29s 800ms ();2021-01-26
JDRuns;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 37s (in-game time) (433rd place);19m 37s ();2021-04-28
JDRuns;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 36s 250ms (in-game time) (- place);24m 36s 250ms ();2021-02-22
