Player,Real time,In-game time,Difficulty,F3,Mods,Date,userlink
YetiToBeDiscovered,38m 09s,32m 25s 700ms,,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ChouGee
ChouGee,32m 44s 420ms,32m 29s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Hellder
Hellder,33m 07s 006ms,32m 36s 030ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/B0pperr
B0pperr,33m 21s 360ms,32m 37s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/wafflewizard1
wafflewizard1,34m 20s 030ms,32m 38s 030ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/camcar
camcar,33m 06s 840ms,32m 38s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Flameb0
Flameb0,32m 59s 150ms,32m 38s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Veptrox
Veptrox,35m 52s 470ms,32m 39s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/lasagna666
lasagna666,32m 47s 052ms,32m 40s 060ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Wheely
Wheely,33m 11s 210ms,32m 44s 100ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/NotSoSavvyy
NotSoSavvyy,32m 46s 700ms,32m 45s 600ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Scorppp
Scorppp,33m 12s 670ms,32m 51s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Flowerrr
Flowerrr,32m 52s 490ms,32m 52s 490ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/LuchiBuchi
LuchiBuchi,32m 54s 840ms,32m 52s 810ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Commandermelon
Commandermelon,33m 02s 190ms,32m 55s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/get_robbed
get_robbed,32m 58s 840ms,32m 57s 390ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/CarlEmilEx
CarlEmilEx,34m 05s,32m 59s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/r3tro_1
r3tro_1,32m 55s,33m 00s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/GruntStreams
GruntStreams,33m 05s,33m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Gabest
Gabest,33m 12s 009ms,33m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/FarD0x
FarD0x,33m 00s 007ms,33m 00s 007ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/owenluke
owenluke,33m 23s 000ms,33m 01s 000ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Pfluger
Pfluger,33m 01s 046ms,33m 02s 040ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Redrass
Redrass,33m 08s 850ms,33m 05s 673ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/SuPurplePlatypus
SuPurplePlatypus,33m 10s 430ms,33m 06s 650ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/blexstar6644
blexstar6644,33m 20s 180ms,33m 07s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/BasketMaster21
BasketMaster21,33m 11s 890ms,33m 07s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Douglassolaa
Douglassolaa,33m 09s 460ms,33m 09s 460ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/taitaiYOUTUBE
taitaiYOUTUBE,33m 10s,33m 10s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Paulluap
Paulluap,33m 10s 030ms,33m 10s 030ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SplatmanWasTaken
SplatmanWasTaken,33m 11s 380ms,33m 11s 380ms,1.16,Easy,F3,Vanilla,https://www.speedrun.com/user/FDGod
FDGod,33m 11s 450ms,33m 11s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Richa64
Richa64,34m 55s 038ms,33m 14s 035ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/EatTacos
EatTacos,33m 16s 022ms,33m 16s 022ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Scoria
Scoria,33m 17s 760ms,33m 17s 760ms,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/LeonKazama
LeonKazama,33m 18s 230ms,33m 18s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/o3oh
o3oh,34m 18s 082ms,33m 18s 020ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Airships
Airships,33m 23s 051ms,33m 18s 095ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/grax
grax,33m 24s 560ms,33m 19s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/MrxMerkz
MrxMerkz,34m 03s 860ms,33m 19s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kodeama
Kodeama,33m 36s 960ms,33m 23s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/edgyman
edgyman,33m 25s,33m 25s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kaug
Kaug,33m 30s 300ms,33m 27s 300ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/NRiver
NRiver,34m 06s,33m 28s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Cheese1tz
Cheese1tz,34m 26s 100ms,33m 28s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TheJumpingFlame
TheJumpingFlame,33m 31s 740ms,33m 31s 740ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/M_H_C
M_H_C,33m 33s,33m 33s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/hypnotizd
hypnotizd,33m 39s 140ms,33m 33s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TooMoreOw
TooMoreOw,33m 46s 990ms,33m 33s 950ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/coobtube
coobtube,33m 50s 070ms,33m 36s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/10CPS
10CPS,33m 53s 018ms,33m 36s 090ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Veggissss
Veggissss,33m 39s 510ms,33m 37s 300ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/bboybrian
bboybrian,34m 29s,33m 39s,1.16,Normal,F3,Vanilla,https://www.speedrun.com/user/Rekford
Rekford,33m 39s 830ms,33m 39s 830ms,1.16.1,Easy,No F3,Optifine,https://www.speedrun.com/user/der77er
der77er,34m 32s 270ms,33m 43s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JustHamil
JustHamil,36m 40s 220ms,33m 43s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/CuukieKun
CuukieKun,33m 44s,33m 44s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Nqth
Nqth,33m 45s 006ms,33m 44s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kmatic
Kmatic,35m 23s 970ms,33m 47s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/acatterz
acatterz,34m 06s 850ms,33m 51s 090ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NightBird17
NightBird17,35m 39s,33m 51s 150ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/MarceLOL
MarceLOL,34m 07s 730ms,33m 51s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/cubfan135
cubfan135,34m 22s 590ms,33m 51s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MeguminWasTaken
MeguminWasTaken,34m 25s 200ms,33m 52s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Jekie
Jekie,34m 00s,33m 53s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/feathersoc
feathersoc,33m 56s 011ms,33m 55s 052ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/legoboyz3
legoboyz3,33m 59s 210ms,33m 55s 700ms,1.16.1,Easy,No F3,Vanilla,https://www.speedrun.com/user/Nonstopmasster
Nonstopmasster,37m 33s 020ms,33m 56s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/kaori_hattori
kaori_hattori,33m 57s,33m 57s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Jaqq
Jaqq,34m 44s,33m 58s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/XxXSzymixXxX
XxXSzymixXxX,34m 30s 400ms,34m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/veifv
veifv,34m 00s 500ms,34m 00s 500ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Mikemino321
Mikemino321,34m 02s,34m 02s,1.16,Normal,F3,Vanilla,https://www.speedrun.com/user/Medookin
Medookin,34m 03s 310ms,34m 03s 310ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/plopthat
plopthat,34m 57s 870ms,34m 03s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Videogames_Man
Videogames_Man,34m 12s 015ms,34m 04s 050ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/tsunasing
tsunasing,34m 04s 083ms,34m 04s 083ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ottoman
ottoman,34m 14s 140ms,34m 10s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/dave_operator
dave_operator,34m 49s 430ms,34m 11s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Zapdos123_Bruhkhar
Zapdos123_Bruhkhar,35m 10s 497ms,34m 12s 208ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/kris990
kris990,34m 31s 850ms,34m 14s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Eselous
Eselous,34m 14s 380ms,34m 14s 380ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/enozo
enozo,34m 29s 640ms,34m 14s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Astro_The_Dog
Astro_The_Dog,34m 33s 860ms,34m 16s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/LimeJuiceOkay
LimeJuiceOkay,34m 20s 300ms,34m 18s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/thimoinho
thimoinho,35m 20s 230ms,34m 20s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ohmods
ohmods,34m 25s 550ms,34m 21s 100ms,1.16.1,Hard,F3,CaffeineMC,https://www.speedrun.com/user/iTzXzy
iTzXzy,35m 08s 091ms,34m 22s 015ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/dozydan
dozydan,34m 23s 150ms,34m 23s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/HF_himayu
HF_himayu,34m 44s 090ms,34m 23s 950ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Goldtiger997
Goldtiger997,34m 25s,34m 25s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MarweX
MarweX,34m 27s 020ms,34m 26s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Sprooky
Sprooky,34m 26s 075ms,34m 26s 075ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Bejrone
Bejrone,35m 25s 750ms,34m 27s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Aaldorabi
Aaldorabi,35m 25s,34m 28s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/QuQuel
QuQuel,34m 42s 460ms,34m 28s 550ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Howdy
Howdy,34m 28s 660ms,34m 28s 660ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Tesert
Tesert,34m 50s 990ms,34m 30s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/DaveyTime
DaveyTime,34m 32s 037ms,34m 32s 037ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Junidia
Junidia,34m 34s,34m 34s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Pikma
Pikma,35m 00s,34m 42s 095ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/duckfood
duckfood,34m 51s 360ms,34m 42s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Archlon
Archlon,34m 59s 870ms,34m 43s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/kawanPls
kawanPls,35m 25s 630ms,34m 46s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ZMCNikolai
ZMCNikolai,34m 54s,34m 47s 069ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/CaptainPogg
CaptainPogg,34m 56s 970ms,34m 47s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/VonKa
VonKa,35m 44s 250ms,34m 49s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/YusufTe
YusufTe,34m 52s,34m 52s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/LemurYT
LemurYT,34m 58s 830ms,34m 58s 830ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Alonzo15
Alonzo15,34m 59s,34m 59s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Wenner
Wenner,35m 10s 510ms,35m 02s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/edleeBJ
edleeBJ,46m 23s,35m 05s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Hinkeding
Hinkeding,35m 07s,35m 06s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/LeoBruh
LeoBruh,35m 22s 008ms,35m 06s 030ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/mountang
mountang,36m 36s 090ms,35m 06s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Imojine
Imojine,35m 32s 930ms,35m 06s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kaitlyn
Kaitlyn,35m 34s 620ms,35m 11s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/rumper
rumper,35m 12s 034ms,35m 12s 034ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Goalie_GM_13
Goalie_GM_13,35m 36s 010ms,35m 12s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MorniSleva
MorniSleva,35m 42s 540ms,35m 16s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/chocounderscore
chocounderscore,35m 22s 670ms,35m 22s 670ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/31ue
31ue,35m 34s,35m 24s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/snakie_
snakie_,36m 01s 850ms,35m 29s 650ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ApaloGaming
ApaloGaming,36m 28s 390ms,35m 31s 450ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Yahiamice
Yahiamice,35m 31s 850ms,35m 31s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Gork_Yorchata
Gork_Yorchata,35m 58s 910ms,35m 35s 050ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Felsway
Felsway,36m 23s 030ms,35m 37s 096ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/V_OIDD
V_OIDD,36m 08s 460ms,35m 37s 460ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/darknessofFido
darknessofFido,35m 38s 890ms,35m 38s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kearkor
Kearkor,36m 48s 300ms,35m 39s 700ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Krysetic
Krysetic,35m 41s 080ms,35m 41s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/kenmocity
kenmocity,36m 05s 090ms,35m 41s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Aang
Aang,35m 43s 097ms,35m 43s 097ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Corvoda
Corvoda,35m 55s 690ms,35m 44s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/monkei_man
monkei_man,35m 44s 370ms,35m 44s 370ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Kolex19
Kolex19,35m 46s 840ms,35m 46s 840ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/xWounded
xWounded,36m 38s 490ms,35m 47s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/MidnightPlaysHD
MidnightPlaysHD,35m 48s 002ms,35m 48s 002ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Greencat9
Greencat9,35m 48s 670ms,35m 48s 670ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ShuffleBottt
ShuffleBottt,35m 59s 520ms,35m 52s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/WigglerMC
WigglerMC,35m 58s 750ms,35m 58s 750ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Painfactor
Painfactor,36m 13s 070ms,35m 58s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/uacrze
uacrze,35m 59s 001ms,35m 59s 001ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/mqgus
mqgus,36m 12s 240ms,36m 00s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/akushumausu
akushumausu,36m 00s 490ms,36m 00s 490ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Micha9696
Micha9696,36m 21s 750ms,36m 03s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Cherryphil
Cherryphil,36m 12s 350ms,36m 05s 600ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Mepsi
Mepsi,36m 27s 810ms,36m 06s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/GameNight
GameNight,36m 07s,36m 07s,1.16.4,Normal,F3,Vanilla,https://www.speedrun.com/user/CSherman
CSherman,36m 23s 050ms,36m 10s 650ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/KarateBaby
KarateBaby,36m 15s,36m 15s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/exyloe
exyloe,36m 28s 720ms,36m 16s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Landxn30
Landxn30,36m 19s 220ms,36m 17s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/128ITSH
128ITSH,36m 49s 100ms,36m 18s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ahetv
ahetv,36m 53s 940ms,36m 20s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/RIPAlex
RIPAlex,36m 45s 040ms,36m 21s 010ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/actuallydan
actuallydan,36m 24s 420ms,36m 24s 420ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Ronarut
Ronarut,36m 35s 690ms,36m 26s 150ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Gidan
Gidan,36m 27s,36m 27s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/GarentheBear
GarentheBear,36m 30s 006ms,36m 27s 040ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Kaos21a
Kaos21a,36m 34s 079ms,36m 27s 699ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NoraMeld
NoraMeld,37m 07s 730ms,36m 28s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ItsNeon
ItsNeon,36m 30s 610ms,36m 30s 150ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/electriceagle17
electriceagle17,36m 37s 800ms,36m 30s 600ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/MrGenVera
MrGenVera,37m 26s,36m 31s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Gran5364
Gran5364,36m 39s 833ms,36m 32s 150ms,1.16.1,Easy,No F3,Vanilla,https://www.speedrun.com/user/ethan_murdochson
ethan_murdochson,36m 32s 770ms,36m 32s 770ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ConnorIsAwake
ConnorIsAwake,36m 33s 320ms,36m 33s 320ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Antonamore
Antonamore,36m 34s 036ms,36m 34s 036ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Kniteort
Kniteort,36m 46s 087ms,36m 36s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Tenerial
Tenerial,36m 55s 160ms,36m 36s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/iamnexus
iamnexus,37m 50s 110ms,36m 36s 400ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/maciony07
maciony07,37m 51s 580ms,36m 37s 900ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/mrgray
mrgray,39m 56s 002ms,36m 39s 400ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Mrwilson3pmPST
Mrwilson3pmPST,37m 21s 480ms,36m 40s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Orlikesque
Orlikesque,37m 28s 120ms,36m 40s 650ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/0v3rK1ll
0v3rK1ll,38m 33s 360ms,36m 44s 050ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/D4rrels
D4rrels,37m 20s 840ms,36m 47s 350ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ExALPHAxOMEGAx3
ExALPHAxOMEGAx3,37m 18s 930ms,36m 47s 450ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/PebeteDeSame
PebeteDeSame,37m 23s 153ms,36m 48s 450ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/GunzNBudder
GunzNBudder,39m 22s 520ms,36m 48s 520ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Goed_Bezig
Goed_Bezig,37m 00s,36m 49s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MaRsoNxOG
MaRsoNxOG,36m 56s,36m 56s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/aoba
aoba,36m 57s 100ms,36m 57s 100ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Set_E_Boy
Set_E_Boy,39m 24s,37m 00s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Ultimate_Gamer
Ultimate_Gamer,37m 24s 933ms,37m 01s 550ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Seventh_Sky
Seventh_Sky,37m 03s 130ms,37m 03s 130ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Resper
Resper,37m 30s 049ms,37m 04s 065ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/slefforge
slefforge,37m 05s,37m 05s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/steelpenguin
steelpenguin,37m 06s 270ms,37m 06s 270ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/charlsst
charlsst,37m 09s 120ms,37m 07s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/FrazzledRaz
FrazzledRaz,37m 57s 022ms,37m 07s 005ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TBGG
TBGG,37m 25s 200ms,37m 10s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Bkorth10
Bkorth10,37m 28s 320ms,37m 12s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Neviutz
Neviutz,37m 21s 240ms,37m 13s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/doximanman
doximanman,37m 45s 060ms,37m 21s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Flabby-chan
Flabby-chan,37m 24s 070ms,37m 22s 020ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ShadesU
ShadesU,37m 22s,37m 22s 045ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Libruh
Libruh,37m 24s 000ms,37m 24s 000ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/iMacBR
iMacBR,37m 24s 085ms,37m 24s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/mayaaaaa
mayaaaaa,37m 31s 720ms,37m 31s 600ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/ChiefKeefProlix
ChiefKeefProlix,37m 33s 700ms,37m 33s 700ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/lasz333
lasz333,37m 49s 180ms,37m 39s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/cediehere
cediehere,37m 43s 005ms,37m 43s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Darkrael
Darkrael,37m 43s 370ms,37m 43s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/RobMaster
RobMaster,37m 46s 860ms,37m 43s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Josh2670
Josh2670,37m 49s 000ms,37m 44s 000ms,1.16.1,Hardcore,F3,CaffeineMC,https://www.speedrun.com/user/Zionent
Zionent,37m 47s,37m 45s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/HitThings1114
HitThings1114,37m 45s 690ms,37m 45s 690ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/lost_chromosome
lost_chromosome,37m 47s 050ms,37m 47s 050ms,1.16,Normal,No F3,Vanilla,https://www.speedrun.com/user/FateDesu
FateDesu,38m 58s 380ms,37m 51s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Ziassan
Ziassan,41m 17s,37m 55s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Stqtus
Stqtus,38m 09s 260ms,37m 56s 210ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MinosDio
MinosDio,38m 10s 020ms,37m 57s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Carinou
Carinou,39m 00s 810ms,38m 00s 600ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/meowmoo
